0	1490763931	65535	65535	1	234946304	367
3777986675	0	65535	0	0	0	627
3777987071	1754536603	0	22	6	4294967295	264
23268580	1073741823	0	0	0	0	527
4294967295	1754536575	65535	65535	1	234946304	389
0	1926353376	0	65535	1	134283008	479
2147483648	1926353378	65535	65535	255	4294967295	547
1056644113	0	0	0	1	65280	422
3690636712	1926353341	123	123	17	0	96
4294967295	1754536571	0	0	1	65280	512
23268580	0	65535	0	1	234946304	294
769862769	0	0	0	255	4294967295	609
970101018	1100904876	53	0	17	0	139
1056644114	1100904859	53	22	17	0	53
1056644119	4294967295	65535	65535	1	201391872	522
436530683	1490763931	123	123	17	4294967295	39
3777986816	1926353181	0	123	6	4294967295	198
3690636713	1926353378	123	0	17	0	166
4294967295	1100904878	0	65535	1	134283008	380
1056644113	4294967295	65535	65535	1	65280	422
3777986677	1754536600	53	123	17	0	103
967007744	1100904875	0	22	6	4294967295	263
1056644113	2147483648	65535	0	1	134283008	342
4294967295	1100904708	0	0	1	50396928	447
4294967295	1926353341	65535	65535	1	234946304	473
970100998	4294967295	0	65535	1	67174144	413
0	1100904859	65535	0	1	234946304	382
3690636714	4294967295	65535	0	1	184614656	429
4294967295	1754536575	65535	65535	1	65280	388
769862727	1100904878	123	22	17	0	11
4294967295	1754536604	0	65535	1	134283008	323
0	1926353340	0	65535	1	184614656	474
691413552	1100904878	53	22	17	0	10
0	1100904878	0	0	1	201391872	306
970101016	1100904877	53	123	17	4294967295	91
970100997	1100904859	53	0	17	4294967295	118
967008204	1100904878	123	0	17	4294967295	156
691413552	1100904878	53	22	17	0	10
3301620735	1926353342	65535	123	6	4294967295	259
3777987583	1926353183	0	123	6	0	252
3777987072	1926353181	65535	123	6	4294967295	241
3301621205	4294967295	0	65535	255	4294967295	553
23268583	2147483648	65535	65535	255	0	580
0	1100904878	0	65535	1	134283008	380
4294967295	1926353342	65535	65535	1	67174144	325
970100736	1100904859	0	22	6	0	193
970101018	1100904877	53	65535	17	0	139
4118951707	4294967295	0	65535	1	184614656	523
3467025938	1926353182	53	123	17	4294967295	78
0	1926353383	65535	0	1	201391872	519
3690636714	1926353378	53	22	17	0	36
970101120	1100904878	65535	123	6	0	181
0	1490763935	65535	65535	1	134283008	502
0	1100904878	65535	0	1	67174144	378
436530681	1490763931	53	123	17	0	0
3690636714	2147483648	0	0	1	234946304	346
4294967295	1100904860	0	0	1	234946304	510
3780948072	1754536631	123	22	17	0	101
3690636714	1926353376	53	0	17	4294967295	146
0	1490763932	0	0	255	4294967295	617
116735348	1100904831	123	0	17	4294967295	112
4294967295	1926353183	0	0	1	234946304	469
0	1754536625	65535	65535	1	234946304	463
4118951708	1754536627	123	0	17	4294967295	122
4209782446	0	0	65535	1	201391872	495
3690637311	1926353383	65535	22	6	4294967295	273
1056644113	4294967295	65535	65535	255	4294967295	588
1056644113	1100904859	53	123	17	4294967295	22
23268580	1490763931	53	123	17	4294967295	2
116735231	1100904709	65535	123	6	4294967295	218
0	1754536631	0	0	0	4294967295	623
3418089654	0	65535	65535	255	4294967295	592
769863518	4294967295	0	65535	1	67174144	490
4294967295	1754536624	0	0	255	0	574
4118951708	2147483648	65535	65535	1	134283008	343
531647743	1490763931	0	123	6	0	187
436530683	4294967295	65535	0	1	134283008	486
