2180236031	3450614659	0	25	6	4294967295	392
107821863	218391551	65535	443	6	0	593
383434813	4294967295	65535	1025	6	0	5401
3909091327	2353467647	65535	65535	0	0	6262
663093247	4210229764	0	68	6	0	746
3549822975	1539131391	0	65535	255	4294967295	5747
3944801244	2353368192	65535	0	0	0	2576
697958399	4193649054	65535	0	6	4294967295	3219
0	865002270	0	65535	255	4294967295	6676
634388480	4146590319	0	80	6	4294967295	1242
3249433599	0	65535	65535	6	268439552	6372
2455804415	555745279	65535	65535	0	0	4695
1323466751	163787943	65535	0	0	4294967295	3724
1709965311	107861248	65535	65535	255	0	5283
1653636701	2147483647	0	25	6	4294967295	2630
4279238655	2227790080	65535	65535	0	0	5628
3166699520	2994631808	65535	0	6	512	4185
2806349823	3105757515	65535	0	255	4294967295	3579
1505558528	1677162460	65535	135	6	268439552	874
0	1028235264	0	65535	255	0	7385
2042181248	4082892799	0	0	255	0	5342
2432556032	0	0	0	255	0	7344
177602559	800588799	0	65535	255	4294967295	5031
4209639424	1893104778	65535	5729	17	4294967295	1346
3748921344	1557511906	0	139	6	0	1282
2253785062	4294967295	65535	65535	6	0	5094
4265321922	3287196051	0	0	0	4294967295	1719
0	0	65535	65535	6	512	7540
1749481119	3945791488	0	0	0	4294967295	4952
353760237	708313087	65535	0	0	4294967295	4306
2222981120	2882836274	65535	65535	255	4294967295	4766
1539309567	3746321852	65535	0	255	4294967295	4477
4186963967	1933315756	65535	65535	0	4294967295	4900
1505591505	1677162239	0	0	88	4294967295	1739
139516916	2781128960	65535	0	0	4294967295	2311
829523093	2507145215	0	0	255	0	4779
0	3048210432	65535	0	0	4294967295	7486
2315255808	2317946714	0	0	255	4294967295	4888
4294967295	0	65535	139	6	0	7131
582680320	4294967295	0	0	6	4294967295	6601
1183055871	3714530944	65535	65535	0	4294967295	5263
3580292095	1581776895	65535	65535	0	4294967295	5942
1487262975	1677158163	0	65535	0	4294967295	2868
1557135360	1677152699	65535	8080	6	4294967295	1426
0	897944702	0	5729	6	0	2797
1581463680	3623878656	65535	65535	6	0	4632
4294967295	301989887	0	80	6	512	6188
4294967295	4294967295	65535	80	17	4294967295	6982
2432557055	4294967295	65535	65535	255	4294967295	7344
0	2995525120	65535	65535	255	0	7062
3704210943	1472724992	65535	0	0	0	5940
798878911	1749417983	65535	65535	0	4294967295	5125
1613143552	1612709888	0	0	255	4294967295	5979
4000640560	2058354688	65535	65535	6	4294967295	3410
2147483647	4173454230	65535	0	0	0	6472
4294967295	897943551	0	65535	255	4294967295	7261
2992539020	2406648427	0	80	17	0	76
4294967295	847319039	65535	0	0	0	7324
4294967295	3096139264	65535	65535	0	4294967295	7240
1723072511	3945215394	65535	0	0	4294967295	4161
528867328	2596462336	0	0	255	4294967295	4069
3293372799	2172649471	0	65535	6	268439552	4445
556401847	244492134	0	65535	6	0	1078
782237696	4263326154	0	8080	6	0	1408
4294967295	3034366294	65535	0	88	4294967295	5318
3490595584	1539132416	65535	65535	6	4294967295	2522
0	3085347431	0	65535	6	0	5320
2878301696	1411186687	0	65535	255	0	5243
0	1030311741	0	65535	0	0	6543
2453667840	2890007875	0	0	255	0	4890
307012514	677380096	0	0	6	4294967295	3417
2233832771	2883583999	0	65535	6	4294967295	3379
2506457984	2506464073	0	65535	0	4294967295	2404
2113929216	4027901760	0	0	255	4294967295	6285
3755679552	2192572415	0	65535	0	0	4805
50825216	2712076287	65535	0	0	0	5202
3287196088	3397517312	0	0	1	65280	2489
2026197359	0	65535	138	6	268439552	2565
3384389632	1331763968	0	65535	0	4294967295	3756
2253785062	3423731711	65535	1025	6	4294967295	2273
3980460031	2058622422	0	123	6	4294967295	1200
2406481920	956934046	0	25	6	0	1268
4294967295	847331327	0	65535	0	4294967295	7398
3670969599	4294967295	0	65535	0	4294967295	7179
1684186128	3982491648	0	0	255	0	4678
697171967	4294967295	0	139	6	4294967295	5442
2026197503	2030043135	65535	65535	0	4294967295	6012
1109393407	3506709189	65535	0	255	4294967295	4755
493617663	708640768	65535	65535	0	0	5205
2600620032	396034047	0	65535	0	0	5691
1093599232	3491566999	0	23	6	0	1355
3397778920	3820347656	65535	0	0	4294967295	1714
3525526549	3304872943	0	65535	0	4294967295	1708
1848970274	1092417535	65535	65535	6	4294967295	1566
1971426437	1199964159	0	1025	6	4294967295	2255
0	4294967295	65535	25	6	268439552	7026
2226520063	2882836273	0	65535	6	0	3222
470515878	2607879956	65535	25	6	4294967295	15
2253785060	2253717504	65535	65535	255	4294967295	3842
3182341669	1073741823	0	5729	17	0	2204
3850108928	2375650490	65535	65535	0	4294967295	4038
2180236257	0	0	65535	255	0	6392
1709846400	3959422976	0	65535	6	0	5583
0	808946432	0	65535	6	0	6443
1733296128	1132137902	65535	0	0	4294967295	4249
345758128	1865211850	65535	65535	255	0	1961
4294967295	945246700	0	80	17	4294967295	3217
4294967295	873220095	0	65535	6	0	6739
1278028032	1710653952	65535	0	255	4294967295	3659
2883042303	2726297599	65535	65535	255	0	6106
308281344	2656099830	65535	138	17	0	1451
2928017408	1395109784	0	0	255	4294967295	3992
124555263	4294967295	65535	0	255	4294967295	7375
45694463	781278636	0	123	6	4294967295	421
3654811648	1557497330	0	0	6	0	2743
306906623	2656099584	0	0	255	4294967295	3625
3193962496	3384503551	0	0	0	4294967295	5864
3654811648	3594802253	0	161	6	4294967295	1194
4294967295	0	65535	1025	6	268439552	7513
2182791168	663032383	0	65535	0	0	3508
2506760191	3468689407	0	0	0	0	6018
2992553216	3105766973	0	80	6	4294967295	441
3341025279	1220610047	0	65535	6	0	4355
2042181245	3997333965	65535	25	6	0	166
960495615	2471804416	0	135	6	0	2007
4294967295	830434303	65535	0	6	268439552	6611
2569087999	327155712	0	65535	255	4294967295	6325
3580293103	2203549695	0	65535	255	0	4362
1378648064	3651997696	0	65535	0	0	5759
1505591505	1677161984	0	65535	88	4294967295	1739
1324351488	1075293440	65535	65535	0	0	5700
2407006207	956932780	65535	25	6	0	1369
1123433472	3506763130	0	53	17	0	570
493617408	1837757912	0	65535	0	4294967295	2855
2147483648	544455168	65535	65535	255	4294967295	6945
905969663	997613312	65535	0	6	268439552	4820
2506486783	2674262016	65535	65535	6	268439552	3949
1149025915	7675136	65535	65535	255	4294967295	2601
4284887039	3287014400	65535	65535	6	4294967295	3131
1848989275	1092417377	65535	21	6	4294967295	48
4064765504	2008884991	65535	443	6	4294967295	280
289918463	678428672	0	0	6	0	4582
2980590591	470663308	0	65535	0	4294967295	3173
4257266879	1919468190	0	20	6	4294967295	94
4173332480	1933315839	65535	65535	6	0	4136
3341859584	1222639615	65535	0	0	0	5917
1354792960	3671163605	65535	65535	255	4294967295	3719
1231929671	3549757439	0	65535	6	0	2439
0	3561116672	65535	0	255	4294967295	7111
3788840063	3314777599	0	0	255	4294967295	3672
